timestamp,latency_ms,jitter_ms,bandwidth_mbps
2026-05-29 01:34:50,81.15,7.144,0.0001
2026-05-29 01:34:53,81.15,7.153,0.0001
2026-05-29 01:34:56,81.15,7.198,0.0001
2026-05-29 01:34:59,81.15,7.226,0.0001
2026-05-29 01:35:02,81.15,7.219,0.0001
2026-05-29 01:35:05,81.15,7.188,0.0001
2026-05-29 01:35:08,81.15,7.173,0.0001
2026-05-29 01:35:11,81.15,7.135,0.0001
2026-05-29 01:35:14,81.15,7.126,0.0001
2026-05-29 01:35:17,81.15,7.086,0.0001
2026-05-29 01:35:20,81.15,7.059,0.0001
2026-05-29 01:35:23,81.15,6.998,0.0001
2026-05-29 01:35:26,81.15,6.995,0.0001
2026-05-29 01:35:29,81.15,7.007,0.0001
2026-05-29 01:35:32,81.15,6.998,0.0001
2026-05-29 01:35:35,81.15,6.963,0.0001
2026-05-29 01:35:38,81.15,6.932,0.0001
2026-05-29 01:35:42,81.15,6.888,0.0001
2026-05-29 01:35:45,81.15,6.893,0.0001
2026-05-29 01:35:48,81.15,6.866,0.0001
2026-05-29 01:35:51,81.15,6.767,0.0001
2026-05-29 01:35:54,81.15,6.734,0.0001
2026-05-29 01:35:57,81.15,6.706,0.0001
2026-05-29 01:36:00,81.15,6.697,0.0001
2026-05-29 01:36:03,81.15,6.685,0.0001
2026-05-29 01:36:06,81.15,6.681,0.0001
2026-05-29 01:36:09,81.15,6.645,0.0001
2026-05-29 01:36:12,81.15,6.597,0.0001
2026-05-29 01:36:15,81.15,6.536,0.0001
2026-05-29 01:36:18,81.15,6.534,0.0001
2026-05-29 01:36:21,81.15,6.315,0.0001
2026-05-29 01:36:24,81.15,6.203,0.0001
2026-05-29 01:36:27,81.15,6.054,0.0001
2026-05-29 01:36:30,81.15,6.02,0.0001
2026-05-29 01:36:33,81.15,5.983,0.0001
2026-05-29 01:36:36,81.15,5.979,0.0001
2026-05-29 01:36:39,81.15,5.951,0.0001
2026-05-29 01:36:42,81.15,5.938,0.0001
2026-05-29 01:36:45,81.15,5.921,0.0001
2026-05-29 01:36:48,81.15,5.916,0.0001
2026-05-29 01:36:51,81.15,5.909,0.0001
2026-05-29 01:36:54,81.15,5.907,0.0001
2026-05-29 01:36:57,81.15,5.896,0.0001
2026-05-29 01:37:00,81.15,5.886,0.0001
2026-05-29 01:37:03,81.15,5.868,0.0001
2026-05-29 01:37:06,81.15,5.898,0.0001
2026-05-29 01:37:09,81.15,5.947,0.0001
2026-05-29 01:37:12,81.15,5.94,0.0001
2026-05-29 01:37:15,81.15,5.945,0.0001
2026-05-29 01:37:18,81.15,5.95,0.0001
2026-05-29 01:37:22,81.15,5.958,0.0001
2026-05-29 01:37:25,81.15,5.96,0.0001
2026-05-29 01:37:28,81.15,5.96,0.0001
2026-05-29 01:37:31,81.15,5.961,0.0001
2026-05-29 01:37:34,81.15,5.958,0.0001
2026-05-29 01:37:37,81.15,5.97,0.0001
2026-05-29 01:37:40,81.15,5.995,0.0001
2026-05-29 01:37:43,81.15,5.964,0.0001
2026-05-29 01:37:46,81.15,5.933,0.0001
2026-05-29 01:37:49,81.15,5.877,0.0001
2026-05-29 01:37:52,81.15,5.858,0.0001
2026-05-29 01:37:55,81.15,5.744,0.0001
2026-05-29 01:37:58,81.15,5.551,0.0001
2026-05-29 01:38:01,81.15,5.276,0.0001
2026-05-29 01:38:04,81.15,5.184,0.0001
2026-05-29 01:38:07,81.15,5.064,0.0001
2026-05-29 01:38:10,81.15,5.025,0.0001
2026-05-29 01:38:13,81.15,4.929,0.0001
2026-05-29 01:38:16,81.15,4.832,0.0001
2026-05-29 01:38:19,81.15,4.703,0.0001
2026-05-29 01:38:22,81.15,4.662,0.0001
2026-05-29 01:38:25,81.15,4.614,0.0001
2026-05-29 01:38:28,81.15,4.589,0.0001
2026-05-29 01:38:31,81.15,4.545,0.0001
2026-05-29 01:38:34,81.15,4.509,0.0001
2026-05-29 01:38:37,81.15,4.483,0.0001
2026-05-29 01:38:40,81.15,4.492,0.0001
2026-05-29 01:38:43,81.15,4.543,0.0001
2026-05-29 01:38:46,81.15,4.517,0.0001
2026-05-29 01:38:49,81.15,4.419,0.0001
2026-05-29 01:38:52,81.15,4.388,0.0001
2026-05-29 01:38:56,81.15,4.346,0.0001
2026-05-29 01:38:59,81.15,4.332,0.0001
2026-05-29 01:39:02,81.15,4.326,0.0001
2026-05-29 01:39:05,81.15,4.309,0.0001
2026-05-29 01:39:08,81.15,4.359,0.0001
2026-05-29 01:39:11,81.15,4.444,0.0001
2026-05-29 01:39:14,81.15,5.052,0.0001
2026-05-29 01:39:17,81.15,5.286,0.0001
2026-05-29 01:39:20,81.15,5.598,0.0001
2026-05-29 01:39:23,81.15,5.702,0.0001
2026-05-29 01:39:26,81.15,5.869,0.0001
2026-05-29 01:39:29,81.15,5.959,0.0001
2026-05-29 01:39:32,81.15,5.988,0.0001
