timestamp,real_step,pH,T_C,NH3_pct,mode,actual_risk,rb_risk,fql_risk,dqn_risk,rb_correct,fql_correct,dqn_correct,fql_steps,epsilon
2026-05-25 21:46:32,65,7.468,24.81,1.617,RB,1,1,1,-1,1,1,-1,65,0.2904
2026-05-25 21:46:34,66,7.429,24.81,1.4802,RB,1,1,1,-1,1,1,-1,66,0.2903
2026-05-25 21:46:36,67,7.424,24.81,1.4635,RB,1,1,1,-1,1,1,-1,67,0.2901
2026-05-25 21:46:38,68,7.435,24.81,1.5004,RB,1,1,1,-1,1,1,-1,68,0.29
2026-05-25 21:46:40,69,7.44,24.81,1.5176,RB,1,1,1,-1,1,1,-1,69,0.2898
2026-05-25 21:46:42,70,7.446,24.81,1.5383,RB,1,1,0,-1,1,0,-1,70,0.2897
2026-05-25 21:46:44,71,7.468,24.81,1.617,RB,1,1,0,-1,1,0,-1,71,0.2895
2026-05-25 21:46:46,72,7.48,24.75,1.6546,RB,1,1,1,-1,1,1,-1,72,0.2894
2026-05-25 21:46:48,73,7.48,24.81,1.6615,RB,1,1,2,-1,1,0,-1,73,0.2892
2026-05-25 21:46:50,74,7.491,24.81,1.7034,RB,1,1,3,-1,1,0,-1,74,0.2891
2026-05-25 21:46:52,75,7.474,24.81,1.6391,RB,1,1,2,-1,1,0,-1,75,0.289
2026-05-25 21:46:54,76,7.48,24.81,1.6615,RB,1,1,1,-1,1,1,-1,76,0.2888
2026-05-25 21:46:56,77,7.474,24.81,1.6391,RB,1,1,1,-1,1,1,-1,77,0.2887
2026-05-25 21:46:58,78,7.48,24.81,1.6615,RB,1,1,1,-1,1,1,-1,78,0.2885
2026-05-25 21:47:00,79,7.485,24.81,1.6804,RB,1,1,1,-1,1,1,-1,79,0.2884
2026-05-25 21:47:02,80,7.474,24.81,1.6391,RB,1,1,1,-1,1,1,-1,80,0.2882
2026-05-25 21:47:04,81,7.468,24.81,1.617,RB,1,1,1,-1,1,1,-1,81,0.2881
2026-05-25 21:47:06,82,7.44,24.81,1.5176,RB,1,1,1,-1,1,1,-1,82,0.2879
2026-05-25 21:47:08,83,7.429,24.81,1.4802,RB,1,1,2,-1,1,0,-1,83,0.2878
2026-05-25 21:47:10,84,7.429,24.75,1.474,RB,1,1,3,-1,1,0,-1,84,0.2877
2026-05-25 21:47:12,85,7.44,24.81,1.5176,RB,1,1,1,-1,1,1,-1,85,0.2875
2026-05-25 21:47:14,86,7.457,24.81,1.5772,RB,1,1,1,-1,1,1,-1,86,0.2874
2026-05-25 21:47:16,87,7.468,24.81,1.617,RB,1,1,1,-1,1,1,-1,87,0.2872
2026-05-25 21:47:18,88,7.485,24.81,1.6804,RB,1,1,1,-1,1,1,-1,88,0.2871
2026-05-25 21:47:20,89,7.502,24.75,1.7391,RB,1,1,1,-1,1,1,-1,89,0.2869
2026-05-25 21:47:22,90,7.502,24.75,1.7391,RB,1,1,1,-1,1,1,-1,90,0.2868
2026-05-25 21:47:24,91,7.496,24.81,1.7228,RB,1,1,1,-1,1,1,-1,91,0.2867
2026-05-25 21:47:26,92,7.502,24.81,1.7464,RB,1,1,1,-1,1,1,-1,92,0.2865
2026-05-25 21:47:28,93,7.491,24.81,1.7034,RB,1,1,1,-1,1,1,-1,93,0.2864
2026-05-25 21:47:30,94,7.457,24.81,1.5772,RB,1,1,1,-1,1,1,-1,94,0.2862
2026-05-25 21:47:32,95,7.429,24.81,1.4802,RB,1,1,0,-1,1,0,-1,95,0.2861
2026-05-25 21:47:34,96,7.424,24.81,1.4635,RB,1,1,1,-1,1,1,-1,96,0.2859
2026-05-25 21:47:36,97,7.44,24.81,1.5176,RB,1,1,1,-1,1,1,-1,97,0.2858
2026-05-25 21:47:38,98,7.457,24.81,1.5772,RB,1,1,0,-1,1,0,-1,98,0.2857
2026-05-25 21:47:40,99,7.474,24.81,1.6391,RB,1,1,2,-1,1,0,-1,99,0.2855
2026-05-25 21:47:42,100,7.48,24.81,1.6615,RB,1,1,0,-1,1,0,-1,100,0.2854
2026-05-25 21:47:44,101,7.496,24.81,1.7228,RB,1,1,1,-1,1,1,-1,101,0.2852
2026-05-25 21:47:46,102,7.485,24.81,1.6804,RB,1,1,1,-1,1,1,-1,102,0.2851
2026-05-25 21:47:48,103,7.485,24.81,1.6804,RB,1,1,1,-1,1,1,-1,103,0.2849
2026-05-25 21:47:50,104,7.496,24.81,1.7228,RB,1,1,2,-1,1,0,-1,104,0.2848
2026-05-25 21:47:52,105,7.485,24.81,1.6804,RB,1,1,1,-1,1,1,-1,105,0.2847
2026-05-25 21:47:54,106,7.474,24.75,1.6323,RB,1,1,1,-1,1,1,-1,106,0.2845
2026-05-25 21:47:56,107,7.446,24.81,1.5383,RB,1,1,1,-1,1,1,-1,107,0.2844
2026-05-25 21:47:58,108,7.435,24.81,1.5004,RB,1,1,0,-1,1,0,-1,108,0.2842
2026-05-25 21:48:00,109,7.435,24.75,1.4942,RB,1,1,2,-1,1,0,-1,109,0.2841
2026-05-25 21:48:02,110,7.435,24.81,1.5004,RB,1,1,1,-1,1,1,-1,110,0.2839
2026-05-25 21:48:04,111,7.446,24.81,1.5383,RB,1,1,1,-1,1,1,-1,111,0.2838
2026-05-25 21:48:06,112,7.463,24.81,1.5988,RB,1,1,1,-1,1,1,-1,112,0.2837
2026-05-25 21:48:08,113,7.468,24.81,1.617,RB,1,1,1,-1,1,1,-1,113,0.2835
2026-05-25 21:48:10,114,7.474,24.81,1.6391,RB,1,1,1,-1,1,1,-1,114,0.2834
2026-05-25 21:48:12,115,7.491,24.81,1.7034,RB,1,1,1,-1,1,1,-1,115,0.2832
2026-05-25 21:48:14,116,7.48,24.81,1.6615,RB,1,1,1,-1,1,1,-1,116,0.2831
2026-05-25 21:48:16,117,7.491,24.81,1.7034,RB,1,1,3,-1,1,0,-1,117,0.2829
2026-05-25 21:48:18,118,7.491,24.81,1.7034,RB,1,1,1,-1,1,1,-1,118,0.2828
2026-05-25 21:48:20,119,7.485,24.75,1.6734,RB,1,1,1,-1,1,1,-1,119,0.2827
2026-05-25 21:48:22,120,7.474,24.81,1.6391,RB,1,1,2,-1,1,0,-1,120,0.2825
2026-05-25 21:48:24,121,7.457,24.81,1.5772,RB,1,1,1,-1,1,1,-1,121,0.2824
2026-05-25 21:48:26,122,7.435,24.81,1.5004,RB,1,1,1,-1,1,1,-1,122,0.2822
2026-05-25 21:48:28,123,7.429,24.81,1.4802,RB,1,1,1,-1,1,1,-1,123,0.2821
2026-05-25 21:48:30,124,7.429,24.81,1.4802,RB,1,1,1,-1,1,1,-1,124,0.282
2026-05-25 21:48:32,125,7.429,24.81,1.4802,RB,1,1,1,-1,1,1,-1,125,0.2818
2026-05-25 21:48:34,126,7.429,24.75,1.474,RB,1,1,1,-1,1,1,-1,126,0.2817
2026-05-25 21:48:36,127,7.463,24.81,1.5988,RB,1,1,0,-1,1,0,-1,127,0.2815
2026-05-25 21:48:38,128,7.474,24.81,1.6391,RB,1,1,1,-1,1,1,-1,128,0.2814
2026-05-25 21:48:40,129,7.491,24.81,1.7034,RB,1,1,1,-1,1,1,-1,129,0.2813
2026-05-25 21:48:42,130,7.48,24.75,1.6546,RB,1,1,1,-1,1,1,-1,130,0.2811
2026-05-25 21:48:44,131,7.491,24.81,1.7034,RB,1,1,1,-1,1,1,-1,131,0.281
2026-05-25 21:48:46,132,7.491,24.75,1.6963,RB,1,1,1,-1,1,1,-1,132,0.2808
2026-05-25 21:48:48,133,7.496,24.81,1.7228,RB,1,1,1,-1,1,1,-1,133,0.2807
2026-05-25 21:48:50,134,7.468,24.81,1.617,RB,1,1,1,-1,1,1,-1,134,0.2806
2026-05-25 21:48:52,135,7.446,24.81,1.5383,RB,1,1,2,-1,1,0,-1,135,0.2804
2026-05-25 21:48:54,136,7.435,24.81,1.5004,RB,1,1,1,-1,1,1,-1,136,0.2803
2026-05-25 21:48:56,137,7.452,24.81,1.5594,RB,1,1,1,-1,1,1,-1,137,0.2801
2026-05-25 21:48:58,138,7.48,24.81,1.6615,RB,1,1,1,-1,1,1,-1,138,0.28
2026-05-25 21:49:00,139,7.496,24.81,1.7228,RB,1,1,1,-1,1,1,-1,139,0.2799
2026-05-25 21:49:02,140,7.491,24.81,1.7034,RB,1,1,1,-1,1,1,-1,140,0.2797
2026-05-25 21:49:04,141,7.491,24.81,1.7034,RB,1,1,1,-1,1,1,-1,141,0.2796
2026-05-25 21:49:06,142,7.48,24.81,1.6615,RB,1,1,1,-1,1,1,-1,142,0.2794
2026-05-25 21:49:08,143,7.452,24.81,1.5594,RB,1,1,1,-1,1,1,-1,143,0.2793
2026-05-25 21:49:10,144,7.446,24.81,1.5383,RB,1,1,1,-1,1,1,-1,144,0.2792
2026-05-25 21:49:12,145,7.474,24.81,1.6391,RB,1,1,1,-1,1,1,-1,145,0.279
2026-05-25 21:49:14,146,7.502,24.81,1.7464,RB,1,1,1,-1,1,1,-1,146,0.2789
2026-05-25 21:49:16,147,7.502,24.81,1.7464,RB,1,1,0,-1,1,0,-1,147,0.2787
2026-05-25 21:49:18,148,7.502,24.81,1.7464,RB,1,1,1,-1,1,1,-1,148,0.2786
2026-05-25 21:49:20,149,7.491,24.75,1.6963,RB,1,1,1,-1,1,1,-1,149,0.2785
2026-05-25 21:49:22,150,7.474,24.75,1.6323,RB,1,1,1,-1,1,1,-1,150,0.2783
2026-05-25 21:49:24,151,7.44,24.75,1.5112,RB,1,1,1,-1,1,1,-1,151,0.2782
2026-05-25 21:49:26,152,7.424,24.81,1.4635,RB,1,1,3,-1,1,0,-1,152,0.278
2026-05-25 21:49:28,153,7.424,25.0,1.483,RB,1,1,1,-1,1,1,-1,153,0.2779
2026-05-25 21:49:30,154,7.48,24.81,1.6615,RB,1,1,1,-1,1,1,-1,154,0.2778
2026-05-25 21:49:32,155,7.474,24.81,1.6391,RB,1,1,1,-1,1,1,-1,155,0.2776
2026-05-25 21:49:34,156,7.474,24.81,1.6391,RB,1,1,1,-1,1,1,-1,156,0.2775
2026-05-25 21:49:36,157,7.48,24.81,1.6615,RB,1,1,1,-1,1,1,-1,157,0.2773
2026-05-25 21:49:38,158,7.452,24.75,1.5529,RB,1,1,2,-1,1,0,-1,158,0.2772
2026-05-25 21:49:40,159,7.457,24.75,1.5706,RB,1,1,1,-1,1,1,-1,159,0.2771
2026-05-25 21:49:42,160,7.424,24.81,1.4635,RB,1,1,1,-1,1,1,-1,160,0.2769
2026-05-25 21:49:44,161,7.429,24.81,1.4802,RB,1,1,1,-1,1,1,-1,161,0.2768
2026-05-25 21:49:46,162,7.452,24.75,1.5529,RB,1,1,2,-1,1,0,-1,162,0.2767
2026-05-25 21:49:48,163,7.48,24.75,1.6546,RB,1,1,1,-1,1,1,-1,163,0.2765
2026-05-25 21:49:50,164,7.491,24.75,1.6963,RB,1,1,1,-1,1,1,-1,164,0.2764
2026-05-25 21:49:52,165,7.502,24.81,1.7464,RB,1,1,2,-1,1,0,-1,165,0.2762
2026-05-25 21:49:54,166,7.502,24.81,1.7464,RB,1,1,1,-1,1,1,-1,166,0.2761
2026-05-25 21:49:56,167,7.496,24.75,1.7156,RB,1,1,1,-1,1,1,-1,167,0.276
2026-05-25 21:49:58,168,7.48,24.81,1.6615,RB,1,1,1,-1,1,1,-1,168,0.2758
2026-05-25 21:50:00,169,7.446,24.81,1.5383,RB,1,1,1,-1,1,1,-1,169,0.2757
2026-05-25 21:50:02,170,7.44,24.75,1.5112,RB,1,1,1,-1,1,1,-1,170,0.2755
2026-05-25 21:50:04,171,7.452,24.75,1.5529,RB,1,1,1,-1,1,1,-1,171,0.2754
2026-05-25 21:50:06,172,7.463,24.81,1.5988,RB,1,1,1,-1,1,1,-1,172,0.2753
2026-05-25 21:50:08,173,7.496,24.81,1.7228,RB,1,1,3,-1,1,0,-1,173,0.2751
2026-05-25 21:50:10,174,7.496,24.81,1.7228,RB,1,1,1,-1,1,1,-1,174,0.275
2026-05-25 21:50:12,175,7.491,24.75,1.6963,RB,1,1,1,-1,1,1,-1,175,0.2749
2026-05-25 21:50:14,176,7.474,24.81,1.6391,RB,1,1,2,-1,1,0,-1,176,0.2747
2026-05-25 21:50:16,177,7.429,24.75,1.474,RB,1,1,1,-1,1,1,-1,177,0.2746
2026-05-25 21:50:18,178,7.457,24.81,1.5772,RB,1,1,0,-1,1,0,-1,178,0.2744
2026-05-25 21:50:20,179,7.48,24.81,1.6615,RB,1,1,2,-1,1,0,-1,179,0.2743
2026-05-25 21:50:22,180,7.502,24.75,1.7391,RB,1,1,1,-1,1,1,-1,180,0.2742
2026-05-25 21:50:24,181,7.474,24.75,1.6323,RB,1,1,1,-1,1,1,-1,181,0.274
2026-05-25 21:50:26,182,7.452,24.75,1.5529,RB,1,1,3,-1,1,0,-1,182,0.2739
2026-05-25 21:50:29,183,7.474,24.81,1.6391,RB,1,1,3,-1,1,0,-1,183,0.2738
2026-05-25 21:50:30,184,7.519,24.81,1.8148,RB,1,1,1,-1,1,1,-1,184,0.2736
2026-05-25 21:50:32,185,7.535,24.81,1.8816,RB,1,1,1,-1,1,1,-1,185,0.2735
2026-05-25 21:50:35,186,7.53,24.81,1.8605,RB,1,1,1,-1,1,1,-1,186,0.2734
2026-05-25 21:50:36,187,7.524,24.75,1.8278,RB,1,1,1,-1,1,1,-1,187,0.2732
2026-05-25 21:50:38,188,7.496,24.75,1.7156,RB,1,1,1,-1,1,1,-1,188,0.2731
2026-05-25 21:50:40,189,7.491,24.75,1.6963,RB,1,1,1,-1,1,1,-1,189,0.2729
2026-05-25 21:50:42,190,7.547,24.81,1.9333,RB,1,1,1,-1,1,1,-1,190,0.2728
